Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
28.01.2022, 16:12:16, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F407CA
28.01.2022, 15:17:47, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3FB08
28.01.2022, 15:17:47, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3FB09
28.01.2022, 15:17:38, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3FAFD
28.01.2022, 15:17:38, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3FAFE
28.01.2022, 15:09:05, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F8FC
28.01.2022, 15:09:04, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F8F8
28.01.2022, 15:09:01, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F8F9
28.01.2022, 15:09:01, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F8FA
28.01.2022, 15:08:31, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F8DC
28.01.2022, 15:07:08, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F888
28.01.2022, 15:07:06, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F887
28.01.2022, 15:06:53, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F879
28.01.2022, 15:06:51, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F878
28.01.2022, 15:05:27, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F825
28.01.2022, 15:01:58, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F752
28.01.2022, 14:35:29, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F11D
28.01.2022, 14:35:28, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F11C
28.01.2022, 14:35:27, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F118
28.01.2022, 14:35:25, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F119
28.01.2022, 14:35:23, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F117
28.01.2022, 14:34:59, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F0FE
28.01.2022, 14:34:59, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F101
28.01.2022, 14:34:55, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3F0FB
28.01.2022, 14:34:52, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3F0FA
28.01.2022, 14:26:03, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3EEE7
28.01.2022, 14:26:00, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3EEE5
28.01.2022, 13:26:32, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3E0F3
28.01.2022, 13:26:20, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3E0E8
28.01.2022, 13:25:26, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3E0B2
28.01.2022, 13:25:23, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3E0AF
28.01.2022, 13:25:15, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3E0A7
28.01.2022, 13:24:37, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3E082
28.01.2022, 13:16:29, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DE99
28.01.2022, 13:16:21, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DE92
28.01.2022, 13:16:16, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DE8D
28.01.2022, 13:13:14, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DDD7
28.01.2022, 13:12:38, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DDB2
28.01.2022, 13:12:34, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DDAE
28.01.2022, 13:12:28, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DDA9
28.01.2022, 13:07:41, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DC89
28.01.2022, 13:07:38, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DC86
28.01.2022, 13:07:25, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3DC7A
28.01.2022, 12:55:46, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D9BE
28.01.2022, 12:55:44, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3D9BD
28.01.2022, 12:55:36, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3D9B6
28.01.2022, 12:24:42, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D275
28.01.2022, 12:24:42, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D274
28.01.2022, 12:24:42, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D276
28.01.2022, 12:24:27, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3D267
28.01.2022, 12:24:25, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D264
28.01.2022, 12:24:25, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3D263
28.01.2022, 12:24:25, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D265
28.01.2022, 12:17:28, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3D0C5
28.01.2022, 12:17:28, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3D0C6
28.01.2022, 12:17:27, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D0C3
28.01.2022, 12:17:12, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D0B4
28.01.2022, 12:15:50, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D05E
28.01.2022, 12:15:46, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D05B
28.01.2022, 12:15:45, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3D05D
28.01.2022, 11:22:03, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C3C6
28.01.2022, 11:22:01, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3C3C2
28.01.2022, 11:22:00, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3C3C3
28.01.2022, 11:21:59, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C3C5
28.01.2022, 11:21:57, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C3BF
28.01.2022, 11:21:54, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C3C0
28.01.2022, 11:21:43, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3C3B2
28.01.2022, 11:21:43, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3C3B3
28.01.2022, 11:06:59, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3C03A
28.01.2022, 11:06:56, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C035
28.01.2022, 11:06:54, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3C034
28.01.2022, 11:06:52, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C036
28.01.2022, 11:06:50, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3C033
28.01.2022, 11:06:40, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C02C
28.01.2022, 11:06:40, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3C02D
28.01.2022, 10:36:10, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B906
28.01.2022, 10:34:37, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B8A6
28.01.2022, 10:34:37, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B8A5
28.01.2022, 10:34:37, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B8A9
28.01.2022, 10:34:35, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B8A2
28.01.2022, 10:34:33, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B8A3
28.01.2022, 10:34:29, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B8A1
28.01.2022, 10:34:18, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B892
28.01.2022, 10:34:18, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B893
28.01.2022, 10:33:37, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B86D
28.01.2022, 10:33:16, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B858
28.01.2022, 10:32:51, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B83F
28.01.2022, 10:32:00, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B80C
28.01.2022, 10:31:58, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B80B
28.01.2022, 10:31:38, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B7F6
28.01.2022, 10:31:36, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B7F5
28.01.2022, 10:29:45, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B783
28.01.2022, 10:29:44, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B785
28.01.2022, 10:29:42, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B782
28.01.2022, 10:29:42, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B784
28.01.2022, 10:29:36, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B77C
28.01.2022, 10:29:35, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B77A
28.01.2022, 10:29:34, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B779
28.01.2022, 10:29:34, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B77B
28.01.2022, 10:19:32, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B521
28.01.2022, 10:19:32, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B522
28.01.2022, 10:12:59, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B397
28.01.2022, 10:12:32, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B37B
28.01.2022, 10:12:30, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B377
28.01.2022, 10:12:29, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B378
28.01.2022, 10:12:28, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B379
28.01.2022, 10:12:26, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B374
28.01.2022, 10:12:23, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B375
28.01.2022, 10:12:04, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B35C
28.01.2022, 10:12:03, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B35D
28.01.2022, 10:12:01, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B35B
28.01.2022, 10:12:00, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B358
28.01.2022, 10:11:59, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B359
28.01.2022, 10:11:59, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B357
28.01.2022, 10:11:33, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B342
28.01.2022, 10:11:33, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61F3B341
28.01.2022, 10:11:28, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61F3B33D
