Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
19.03.2022, 03:45:58, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 623543E5
19.03.2022, 03:41:41, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 623542E4
19.03.2022, 01:40:17, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 6235266F
19.03.2022, 01:39:37, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62352648
19.03.2022, 01:30:30, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62352425
19.03.2022, 01:29:32, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 623523E9
19.03.2022, 01:28:59, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 623523C9
19.03.2022, 01:28:05, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62352391
18.03.2022, 23:53:33, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350D6D
18.03.2022, 23:52:36, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350D33
18.03.2022, 23:51:34, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350CF4
18.03.2022, 23:50:36, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350CBC
18.03.2022, 23:50:05, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350C9B
18.03.2022, 23:47:31, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350C03
18.03.2022, 23:46:26, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350BBF
18.03.2022, 23:45:26, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350B85
18.03.2022, 23:44:02, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350B30
18.03.2022, 23:42:37, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350ADC
18.03.2022, 23:42:20, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350ACB
18.03.2022, 23:39:36, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350A27
18.03.2022, 23:32:47, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 6235088E
18.03.2022, 23:32:34, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350880
18.03.2022, 23:26:38, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 6235071C
18.03.2022, 23:25:40, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 623506E3
18.03.2022, 23:18:39, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 6235053E
18.03.2022, 23:16:26, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 623504B9
18.03.2022, 23:15:05, MC-HOVSETER, 5137, Detektor 1O4 Avstilling, Alarm_on_success_5060, Done, 59 Avstilling 1O, 1O4;;;;;Sensor;;;6, 1O4;;;;;Sensor;;, 1O4;;;;;Sensor;;, 62350468
18.03.2022, 22:24:12, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 6234F87A
18.03.2022, 09:10:06, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343E54
18.03.2022, 09:09:58, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343E4F
18.03.2022, 09:09:58, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343E50
18.03.2022, 09:09:15, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343E22
18.03.2022, 09:09:15, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343E21
18.03.2022, 09:09:12, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343E1E
18.03.2022, 09:09:11, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343E1F
18.03.2022, 09:09:10, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343E1B
18.03.2022, 09:09:08, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343E1A
18.03.2022, 09:09:06, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343E18
18.03.2022, 09:08:55, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343E13
18.03.2022, 08:59:27, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343BDA
18.03.2022, 08:59:21, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343BD4
18.03.2022, 08:58:12, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343B91
18.03.2022, 08:57:36, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343B6B
18.03.2022, 08:57:24, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343B61
18.03.2022, 08:57:20, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343B5B
18.03.2022, 08:57:16, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343B58
18.03.2022, 08:57:15, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343B57
18.03.2022, 08:56:35, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343B2D
18.03.2022, 08:56:34, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343B2E
18.03.2022, 08:56:08, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343B12
18.03.2022, 08:56:07, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343B10
18.03.2022, 08:56:04, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343B0F
18.03.2022, 08:55:02, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343AD4
18.03.2022, 08:54:57, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343ACC
18.03.2022, 08:54:35, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343AB9
18.03.2022, 08:54:35, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343AB7
18.03.2022, 08:54:27, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343AAE
18.03.2022, 08:54:27, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343AB0
18.03.2022, 08:54:23, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343AAA
18.03.2022, 08:54:20, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343AA9
18.03.2022, 08:53:55, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A8C
18.03.2022, 08:53:54, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A88
18.03.2022, 08:53:53, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A8B
18.03.2022, 08:53:48, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A84
18.03.2022, 08:53:44, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A80
18.03.2022, 08:53:44, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A7E
18.03.2022, 08:53:41, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A7D
18.03.2022, 08:53:38, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A7A
18.03.2022, 08:53:37, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A7B
18.03.2022, 08:53:36, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A79
18.03.2022, 08:53:35, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A78
18.03.2022, 08:53:27, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A6E
18.03.2022, 08:53:24, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A6D
18.03.2022, 08:53:22, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A6A
18.03.2022, 08:53:14, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A65
18.03.2022, 08:53:13, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343A61
18.03.2022, 08:53:10, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A63
18.03.2022, 08:53:10, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A62
18.03.2022, 08:52:59, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62343A58
18.03.2022, 08:46:58, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623438EA
18.03.2022, 08:46:57, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623438ED
18.03.2022, 08:46:57, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 623438E8
18.03.2022, 08:46:48, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623438E1
18.03.2022, 08:46:45, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 623438DD
18.03.2022, 08:46:40, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623438DA
18.03.2022, 08:46:38, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 623438D8
18.03.2022, 08:46:38, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 623438D9
18.03.2022, 08:46:33, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623438D6
18.03.2022, 08:46:30, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623438D3
18.03.2022, 08:10:36, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62343068
18.03.2022, 08:07:21, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342FA5
18.03.2022, 08:07:14, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342F9E
18.03.2022, 07:59:50, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342DE1
18.03.2022, 07:59:46, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342DDD
18.03.2022, 07:59:38, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342DD6
18.03.2022, 07:55:12, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342CCC
18.03.2022, 07:55:08, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342CC8
18.03.2022, 07:54:16, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 62342C96
18.03.2022, 07:50:13, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62342BA5
18.03.2022, 07:49:59, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342B93
18.03.2022, 07:49:56, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342B90
18.03.2022, 07:49:52, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342B8C
18.03.2022, 07:49:48, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342B88
18.03.2022, 07:49:42, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342B82
18.03.2022, 07:49:39, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342B7F
18.03.2022, 07:48:47, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62342B4D
18.03.2022, 07:47:47, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62342B11
18.03.2022, 07:47:43, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62342B0E
18.03.2022, 07:47:36, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62342B04
18.03.2022, 07:47:29, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62342AFE
18.03.2022, 07:44:44, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 62342A5A
18.03.2022, 07:43:53, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62342A26
18.03.2022, 07:43:05, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 623429F8
18.03.2022, 07:42:51, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 623429E7
18.03.2022, 07:42:45, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623429E2
18.03.2022, 07:42:43, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 623429DE
18.03.2022, 07:42:35, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623429D9
